,title,url,publication_date,summary,source_id,category_id,author_id,source_type
84,La vuelta de la victoria del equipo de inflación transitoria,https://www.contrapunto.com.sv/la-vuelta-de-la-victoria-del-equipo-de-inflacion-transitoria/,2023-11-17T16:10:47-06:00,"La inflación inducida por la pandemia se vio exacerbada aún más por la invasión rusa de Ucrania, que provocó un aumento en los precios de la energía y los alimentos",Diario Digital Contra Punto,Economía,,Web Page
85,Lotería recibe distinción como “Institución Pública del Año” en Premios Derecho y Negocios 2023,https://www.contrapunto.com.sv/loteria-recibe-distincion-como-institucion-publica-del-ano-en-premios-derecho-y-negocios-2023/,2023-11-16T11:57:25-06:00,"""Lotería ha realizado una reestructuración audaz y un profundo proceso de modernización"": Maria del Carmen Molina, quien recibió el premio a nombre de LNB.",Diario Digital Contra Punto,Economía,,Web Page
86,Lotería dedica sorteo a FOVIAL,https://www.contrapunto.com.sv/loteria-dedica-sorteo-a-fovial/,2023-11-15T16:10:31-06:00,"“La conectividad que FOVIAL proporciona es vital para desarrollar nuestra sociedad”: Lotería.
",Diario Digital Contra Punto,Economía,,Web Page
87,SISTEMA FEDECRÉDITO realiza el primer sorteo de la promoción “Gana Fácil”,https://www.contrapunto.com.sv/sistema-fedecredito-realiza-el-primer-sorteo-de-la-promocion-gana-facil/,2023-11-09T21:49:54-06:00,"En este primer sorteo de la promoción ""Gana Fácil"" de FEDECRÉDITO fueron 228 los felices ganadores, con premios como pick up, motos y dinero en efectivo.",Diario Digital Contra Punto,Economía,,Web Page
88,"Lotería beneficia a 1,083 salvadoreños con Brigadas Médicas en octubre",https://www.contrapunto.com.sv/loteria-beneficia-a-1083-salvadorenos-con-brigadas-medicas-en-octubre/,2023-11-09T12:09:20-06:00,"“Estamos transformando la vida de muchas personas: jugadores, agentes vendedores, beneficiarios y todos aquellos con quienes tenemos alguna relación como institución”: Lotería.",Diario Digital Contra Punto,Economía,,Web Page
89,Lotería dedica sorteo a Correos de El Salvador,https://www.contrapunto.com.sv/loteria-dedica-sorteo-a-correos-de-el-salvador/,2023-11-08T17:18:27-06:00,"""Celebramos la trayectoria de Correos de El Salvador, una institución dinámica que es un pilar fundamental en la infraestructura postal y logística de nuestra nación"": Lotería.",Diario Digital Contra Punto,Economía,,Web Page
90,Estudio de ORMUSA destaca la labor y desafíos de Defensoras de DD. HH. en La Paz,https://www.contrapunto.com.sv/estudio-de-ormusa-destaca-la-labor-y-desafios-de-defensoras-de-dd-hh-en-la-paz/,2023-12-02T10:46:18-06:00,"
La Organización de Mujeres Salvadoreñas por La Paz (ORMUSA) presentó un estudio titulado ""Voces y Experiencias de las Defensoras de Derechos Humanos, en 7 Municipios del Departamento de La Paz, El Salvador"".
",Diario Digital Contra Punto,Sociedad,,Web Page
93,Yamil Bukele es nombrado presidente del Comité de Competición de FIBA Américas,https://www.contrapunto.com.sv/yamil-bukele-es-nombrado-presidente-del-comite-de-competicion-de-fiba-americas/,2023-10-20T11:54:10-06:00,"El presidente ad honorem del INDES, Yamil Bukele, fue designado como presidente del Comité de Competición de FIBA Américas, su periodo en el nuevo cargo será de cuatro años.",Diario Digital Contra Punto,Deportes,,Web Page
94,"Extécnico de la Selecta, Hugo Pérez, ganaba mensualmente $30.000",https://www.contrapunto.com.sv/extecnico-de-la-selecta-hugo-perez-ganaba-mensualmente-30-000/,2023-10-17T18:13:16-06:00,"El extécnico de la Selecta, Hugo Pérez, tenía un salario mensual de $30,000, lo que equivale a una aproximación de $360,000 anuales, según lo dio a conocer un medio hondureño.",Diario Digital Contra Punto,Deportes,,Web Page
95,El Salvador pierde 1-0 contra Martinica y desciende a la Liga B de Naciones,https://www.contrapunto.com.sv/el-salvador-pierde-1-0-contra-martinica-y-desciende-a-la-liga-b-de-naciones/,2023-10-13T21:39:18-06:00,La Selecta cae ante Martinica en su primer partido con Rubén de la Barrera como técnico y queda sin posibilidades de asistir a la Copa América.,Diario Digital Contra Punto,Deportes,,Web Page
96,Inauguran Liga Nacional de Fútbol Copa Lotería 2023-2024,https://www.contrapunto.com.sv/inauguran-liga-nacional-de-futbol-copa-loteria-2023-2024/,2023-10-13T21:03:41-06:00,El balón de la Copa Lotería 2023-2024 rodará el martes 17 de octubre con el partido inaugural entre el campeón Cabañas y Ahuachapán.,Diario Digital Contra Punto,Deportes,,Web Page
97,Inicia temporada 23-24 de la Copa Alevines con más de 3 mil jugadores,https://www.contrapunto.com.sv/inicia-temporada-23-24-de-la-copa-alevines-con-mas-de-3-mil-jugadores/,2023-09-29T16:30:39-06:00,"3,260 niños de 163 equipos de todo el país participaran la temporada 23-24 de la Copa Alevines, en su segunda edición.",Diario Digital Contra Punto,Deportes,,Web Page
98,"FESFUT da la bienvenida a Rubén de la Barrera, nuevo técnico de la Selecta",https://www.contrapunto.com.sv/fesfut-da-la-bienvenida-a-ruben-de-la-barrera-nuevo-tecnico-de-la-selecta/,2023-09-19T19:38:50-06:00,"A una semana de haber destituido a Hugo Pérez, la FESFUT pone la confianza en el español, Rubén de la Barrera, como Director Técnico de la Selecta.
",Diario Digital Contra Punto,Deportes,,Web Page
99,$52 mil en premios da INDES a atletas y entrenadores destacados,https://www.contrapunto.com.sv/52-mil-en-premios-da-indes-a-atletas-y-entrenadores-destacados/,2023-09-13T16:40:41-06:00,"INDES da $52 mil a atletas y entrenadores destacados en los Juegos Centroamericanos 2023 y otras competencias internacionales, bajo el programa ""Esfuerzo y Gloria"".
",Diario Digital Contra Punto,Deportes,,Web Page
100,"Fesfut decide destituir a Hugo Pérez, tras mala racha en partidos",https://www.contrapunto.com.sv/fesfut-decide-destituir-a-hugo-perez-tras-mala-racha-en-partidos/,2023-09-11T15:36:39-06:00,"Tras la derrota de ayer ante Trinidad y Tobago, que suma a la Selecta 13 partidos sin ganar desde el 4 de junio de 2022, la Fesfut decide terminar el contrato con Hugo Pérez.
",Diario Digital Contra Punto,Deportes,,Web Page
101,PNC detalla operativo de seguridad para partido entre El Salvador y Trinidad y Tobago,https://www.contrapunto.com.sv/pnc-detalla-operativo-de-seguridad-para-partido-entre-el-salvador-y-trinidad-y-tobago/,2023-09-08T11:47:50-06:00,"No venta de alcohol, ""cero tolerancia"" a desórdenes públicos y despliegue de 600 agentes son parte del dispositivo de seguridad para el partido de este domingo.",Diario Digital Contra Punto,Deportes,,Web Page
102,15 karatecas salvadoreños se dirigen al Open Internacional de Costa Rica,https://www.contrapunto.com.sv/15-karatecas-salvadorenos-se-dirigen-al-open-internacional-de-costa-rica/,2023-08-18T10:17:33-06:00,"Open Internacional se realizará en San José, Costa Rica, del 19 al 21 de agosto.
",Diario Digital Contra Punto,Deportes,,Web Page
103,Inauguran copa SISTEMA FEDECRÉDITO Sub-20 reserva,https://www.contrapunto.com.sv/inauguran-copa-sistema-fedecredito-sub-20-reserva/,2023-08-15T07:48:52-06:00,"""Es un orgullo poder motivar a aproximadamente 350 jóvenes de los 12 equipos que participarán de este torneo"": SISTEMA FEDECRÉDITO.",Diario Digital Contra Punto,Deportes,,Web Page
104,El Salvador listo para albergar el Campeonato Femenino Mayor de Baloncesto,https://www.contrapunto.com.sv/el-salvador-listo-para-albergar-el-campeonato-femenino-mayor-de-baloncesto/,2023-07-17T12:11:34-06:00,"El Salvador será nuevamente sede de un campeonato internacional, en esta ocasión, del COCABA 2023, a disputarse del 19 al 23 de julio.",Diario Digital Contra Punto,Deportes,,Web Page
105,Gabriella Izaguirre suma la octava medalla de oro en San Salvador 2023,https://www.contrapunto.com.sv/gabriella-izaguirre-suma-la-octava-medalla-de-oro-en-san-salvador-2023/,2023-07-06T17:29:58-06:00,"¡Octavo oro para El Salvador! La karateca Gabriella Izaguirre venció con 5-4 a la colombiana Sofía Cárdenas, en la final de -50 kg femenino.
",Diario Digital Contra Punto,Deportes,,Web Page
106,Doble oro ecuestre para El Salvador en los Juegos San Salvador 2023,https://www.contrapunto.com.sv/doble-oro-ecuestre-para-el-salvador-en-los-juegos-san-salvador-2023/,2023-07-06T12:26:21-06:00,"El jinete Juan Manuel Bolaños y su equino Zilouet Mystic Rose ganan dos medallas de oros en salto individual y overall, elevando el estatus deportivo de El Salvador.",Diario Digital Contra Punto,Deportes,,Web Page
137,TSE oficializa inscripción de Nayib Bukele como candidato a presidente 2024,https://www.contrapunto.com.sv/tse-oficializa-inscripcion-de-nayib-bukele-como-candidato-a-presidente-2024/,2023-11-03T14:52:26-06:00,"Nayib Bukele ha sido inscrito con votos de 4 magistrados y una abstención de Julio Olivo. Además, la fórmula del FMLN fue avalada por unanimidad, y el resto deben “subsanar prevenciones”.
",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page
138,“Hay miedo” en el TSE dice Julio Olivo ante inscripción del presidente Bukele,https://www.contrapunto.com.sv/hay-miedo-en-el-tse-dice-julio-olivo-ante-inscripcion-del-presidente-bukele/,2023-11-01T14:31:06-06:00,"Magistrado del TSE, Julio Olivo, señala que hay un miedo al interior del organismo colegiado debido al proceso de inscripción de la candidatura de Nayib Bukele para buscar la reelección.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page
139,Magistrado Julio Olivo sobre inscripción de Bukele: “Voy a cumplir con la Constitución de la República”,https://www.contrapunto.com.sv/magistrado-julio-olivo-sobre-inscripcion-de-bukele-voy-a-cumplir-con-la-constitucion-de-la-republica/,2023-10-31T13:36:25-06:00,"El magistrado del TSE, Julio Olivo, aseguró que razonará su voto para la inscripción de candidaturas amparándose en el artículo 235 de la Constitución de la República.
",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page
140,Brian Nichols: la decisión de permitir la reelección de Bukele es de los salvadoreños,https://www.contrapunto.com.sv/brian-nichols-la-decision-de-permitir-la-reeleccion-de-bukele-es-de-los-salvadorenos/,2023-10-27T16:03:23-06:00,"El alto funcionario de los EE. UU., Brian Nichols, dijo que la decisión de reelegir a Bukele es de los salvadoreños; sin embargo, reconoce que el tema “merece un debate sobre la legalidad y la legitimidad”.
",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page
141,Nuestro Tiempo pide al TSE anular inscripción de Nayib Bukele a las elecciones de 2024,https://www.contrapunto.com.sv/nuestro-tiempo-pide-al-tse-anular-inscripcion-de-nayib-bukele-a-las-elecciones-de-2024/,2023-10-27T15:56:03-06:00,"El presidente de Nuestro Tiempo, Andy Failer, y el candidato presidencial del mismo partido, Luis Parada, han presentado una solicitud al Tribunal Supremo Electoral (TSE) en la que piden que no se permita la inscripción de Nayib Bukele como candidato a la presidencia en las elecciones de 2024.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page
142,Rehabilitado de sus vicios,https://www.contrapunto.com.sv/rehabilitado-de-sus-vicios/,2023-12-02T08:38:50-06:00,"""Ahí está ese Centro Histórico Indomable, que a pesar de haberse rehabilitado de sus vicios y tantas destrucciones, ahora tiene una nueva cara"": Carlos Imendia.",Diario Digital Contra Punto,Opinión,,Web Page
146,La herencia española de los ricos criollos,https://www.contrapunto.com.sv/la-herencia-espanola-de-los-ricos-criollos/,2023-11-30T11:07:32-06:00,"""La independencia de los pueblos de la Nueva Granada en 1810 se enaltece como el inicio de la república, (...) pero el error de estas versiones es caer en la independencia en sí, omitiendo un acontecimiento que regó las semillas rebeldes 29 años antes: Wilmar Castillo.",Diario Digital Contra Punto,Opinión,,Web Page
147,Escrito en una servilleta: La oposición fascista negacionista,https://www.contrapunto.com.sv/escrito-en-una-servilleta-la-oposicion-fascista-negacionista-2/,2023-11-29T18:32:46-06:00,"""En octubre de 1932 se fundó la Acción Integralista Brasileña, un grupo de corte fascista que tenía expresiones paramilitares, políticas y de masas"": René Martínez Pineda",Diario Digital Contra Punto,Opinión,,Web Page
148,"Acapulco de mi corazón, quinta parte",https://www.contrapunto.com.sv/acapulco-de-mi-corazon/,2023-11-24T19:17:58-06:00,"""La desventaja del dinero es que siempre se quiere más. Las ganancias de Julián se multiplicaron a velocidades inauditas"": Gabriel Otero.",Diario Digital Contra Punto,Opinión,,Web Page
149,Miss Universo y la envidia colectiva,https://www.contrapunto.com.sv/miss-universo-y-la-envidia-colectiva/,2023-11-23T10:09:26-06:00,"""Es necesario que nos analicemos y sepamos aceptarnos así, tripuditos o prietitos, que no nos quite el sueño esa cana o esa arruga que nos salió"": Nelson López Rojas.",Diario Digital Contra Punto,Opinión,,Web Page
150,Escrito en una servilleta: La oposición fascista negacionista,https://www.contrapunto.com.sv/escrito-en-una-servilleta-la-oposicion-fascista-negacionista/,2023-11-22T10:30:09-06:00,"""El fascismo político clásico siempre ha sido ligado a los gobiernos cuando éstos, con la represión como argumento y como política pública, se han consolidado en el poder usando, casi siempre, el fraude electoral como escrutinio final"": René Martínez Pineda.",Diario Digital Contra Punto,Opinión,,Web Page
151,Hacia una reforma de la educación superior en El Salvador,https://www.contrapunto.com.sv/hacia-una-reforma-de-la-educacion-superior-en-el-salvador/,2023-11-20T14:09:51-06:00,"""En medio de un mundo que se transforma cada día, la educación superior en El Salvador requiere una reforma integral que conecte con las necesidades del pueblo"": Fredis Pereira.",Diario Digital Contra Punto,Opinión,,Web Page
152,"Acapulco de mi corazón, cuarta parte",https://www.contrapunto.com.sv/acapulco-de-mi-corazon-cuarta-parte/,2023-11-17T13:55:52-06:00,"El atuendo habla maravillas o destruye a quien lo porta, desde luego, no era el caso de Julián: Gabriel Otero.",Diario Digital Contra Punto,Opinión,,Web Page
153,Escrito en una servilleta: Los salvadoreños internacionales,https://www.contrapunto.com.sv/escrito-en-una-servilleta-los-salvadorenos-internacionales/,2023-11-14T12:14:07-06:00,"""El caso de los salvadoreños es especial, porque es un grupo que, perversamente, fue forzado a migrar; fue forzado a ser un eterno indocumentado usando como depredadores la pobreza, la represión y la inseguridad"": René Martínez Pineda.",Diario Digital Contra Punto,Opinión,,Web Page
154,"No llores por mí, Argentina",https://www.contrapunto.com.sv/no-llores-por-mi-argentina/,2023-11-12T17:23:59-06:00,,Diario Digital Contra Punto,Opinión,,Web Page
155,¿Es que hay una Guerra Santa?,https://www.contrapunto.com.sv/es-que-hay-una-guerra-santa/,2023-11-11T14:55:09-06:00,"""La situación mundial cada día es más peligrosa y enredada. En el Medio Oriente hace ya un mes que arreció el conflicto entre Israel y Palestina"": Carlos Velis.",Diario Digital Contra Punto,Opinión,,Web Page
156,Uruguay se acerca más a China e insiste con el MERCOSUR,https://www.contrapunto.com.sv/uruguay-se-acerca-mas-a-china-e-insiste-con-el-mercosur/,2023-11-23T09:44:24-06:00,"El presidente de Uruguay, Luis Lacalle Pou, ofreció a China su país como puerta de ingreso del gigante asiático al Mercosur.",Diario Digital Contra Punto,Internacionales,,Web Page
157,Lula confía en que tregua entre Israel y Hamás permita el fin del conflicto,https://www.contrapunto.com.sv/lula-confia-en-que-tregua-entre-israel-y-hamas-permita-el-fin-del-conflicto/,2023-11-22T15:54:03-06:00,"Espero que ese acuerdo pueda retomar un camino para el fin del conflicto y el regreso de las conversaciones de paz entre Israel y Palestina, dijo Lula",Diario Digital Contra Punto,Internacionales,,Web Page
158,"Capturan en Colombia a empresario fugitivo por daño ambiental en San Juan Opico, de El Salvador",https://www.contrapunto.com.sv/capturan-en-colombia-a-empresario-fugitivo-por-dano-ambiental-en-san-juan-opico-de-el-salvador/,2023-11-21T12:56:27-06:00,"José Ofilio Gurdián Lacayo tenía difusión roja en la Interpol, por daños ambientales con plomo a través de su fábrica de baterías, ubicada en San Juan Opico, La Libertad.
",Diario Digital Contra Punto,Internacionales,,Web Page
159,Massa reconoce derrota ante Milei en elecciones presidenciales de Argentina,https://www.contrapunto.com.sv/massa-reconoce-derrota-ante-milei-en-elecciones-presidenciales-de-argentina/,2023-11-19T17:50:08-06:00,"El candidato oficialista para la presidencia Argentina, Sergio Massa (peronismo), reconoció el domingo su derrota en la segunda vuelta de las elecciones generales ante el ultraderechista de La Libertad Avanza, Javier Milei",Diario Digital Contra Punto,Internacionales,,Web Page
160,Jóvenes del partido de Scholz piden renta de 60.000 € al cumplir 18 años,https://www.contrapunto.com.sv/jovenes-del-partido-de-scholz-piden-renta-de-60-000-e-al-cumplir-18-anos/,2023-11-19T14:02:50-06:00,El uso de este monto no debería destinarse a un fin específico y el pago debería hacerse automáticamente y sin necesidad de solicitud,Diario Digital Contra Punto,Internacionales,,Web Page
161,Lavrov debate con su homólogo iraní necesidad de una tregua en la Franja de Gaza,https://www.contrapunto.com.sv/lavrov-debate-con-su-homologo-irani-necesidad-de-una-tregua-en-la-franja-de-gaza/,2023-11-19T10:34:53-06:00,Numerosos países llamaron a Israel y Hamás a establecer un alto el fuego; también se multiplican las voces a favor de una solución de dos Estados como única vía posible para lograr una paz duradera en la región.,Diario Digital Contra Punto,Internacionales,,Web Page
162,Nicaragua gana la corona de Miss Universe 2023 en El Salvador,https://www.contrapunto.com.sv/nicaragua-gana-la-corona-de-miss-universe-2023-en-el-salvador/,2023-11-18T22:49:15-06:00,"Nicaragua hace historia con Miss, Sheynnis Palacios, al convertirse en la primer centroamericana que gana la corona de Miss Universe en su 72 ᵃ edición. ",Diario Digital Contra Punto,Internacionales,,Web Page
163,Las consecuencias económicas de la guerra de Gaza,https://www.contrapunto.com.sv/las-consecuencias-economicas-de-la-guerra-de-gaza/,2023-11-17T16:24:05-06:00,"A diferencia de Netanyahu, el nuevo gobierno israelí no estaría abiertamente comprometido con un cambio de régimen en Irán.",Diario Digital Contra Punto,Internacionales,,Web Page
164,"Buenos Aires, capital mundial contra la impunidad de los crímenes de lesa humanidad",https://www.contrapunto.com.sv/buenos-aires-capital-mundial-contra-la-impunidad-de-los-crimenes-de-lesa-humanidad/,2023-11-16T10:25:51-06:00,"Si hay voluntad política de los gobiernos, los crímenes de lesa humanidad no tienen escapatoria. Pueden ser juzgados por cualquier país que acoja la jurisdicción universal, al margen de donde se encuentren los represores.",Diario Digital Contra Punto,Internacionales,,Web Page
165,Jurado de la 72ª Edición de MISS UNIVERSO es anunciado,https://www.contrapunto.com.sv/jurado-de-la-72a-edicion-de-miss-universo-es-anunciado/,2023-11-13T17:45:44-06:00,"La Organización Miss Universo anuncia los miembros del Comité de Selección para la 72ª Edición Anual del concurso MISS UNIVERSO, que se llevará a cabo el 18 de noviembre en San Salvador.",Diario Digital Contra Punto,Internacionales,,Web Page
166,El 3% de los salvadoreños perciben aumento de criminalidad en el país,https://www.contrapunto.com.sv/el-3-de-los-salvadorenos-perciben-aumento-de-criminalidad-en-el-pais/,2023-11-09T20:02:17-06:00,Según los datos más recientes de la encuesta realizada por CID Gallup en septiembre de 2023 El Salvador destaca como el país con la menor percepción de aumento de la criminalidad.,Diario Digital Contra Punto,Internacionales,,Web Page
167,"Capturan en México a Elmer Canales Rivera, alias “Crook” cabecilla de la MS-13, y es extraditado a EE.UU.",https://www.contrapunto.com.sv/capturan-en-mexico-a-elmer-canales-rivera-alias-crook-cabecilla-de-la-ms-13-y-es-extraditado-a-ee-uu/,2023-11-09T16:50:51-06:00,"Élmer Canales Rivera, alias “el Crook”, cabecilla de la MS 13 fue detenido por las autoridades de México y fue extraditado a EE.UU., donde era reclamado por delitos de terrorismo.",Diario Digital Contra Punto,Internacionales,,Web Page
168,"Marisa Lago, subsecretaria de Comercio Internacional de EE.UU. visitará El Salvador",https://www.contrapunto.com.sv/marisa-lago-subsecretaria-de-comercio-internacional-de-ee-uu-visitara-el-salvador/,2023-11-08T15:02:44-06:00,"La Subsecretaria de Comercio Internacional de los Estados Unidos, Marisa Lago, visitará a El Salvador y Costa Rica del 8 al 14 de noviembre de 2023.",Diario Digital Contra Punto,Internacionales,,Web Page
169,Venezuela negó «desapariciones forzadas» ante el Comité de Derechos Humanos de la ONU,https://www.contrapunto.com.sv/venezuela-nego-desapariciones-forzadas-ante-el-comite-de-derechos-humanos-de-la-onu/,2023-11-06T11:30:09-06:00,"Corrupción y derechos humanos en Venezuela: judicialización de casos de desapariciones forzadas, instrumentalización de la justicia y ataque al Comité de Derechos Humanos de la ONU.",Diario Digital Contra Punto,Internacionales,,Web Page
173,Asamblea Legislativa aprueba el pago de aguinaldo sin Impuesto Sobre la Renta,https://www.contrapunto.com.sv/asamblea-legislativa-aprueba-el-pago-de-aguinaldo-sin-impuesto-sobre-la-renta/,2023-11-30T10:25:18-06:00,"Asamblea Legislativa vota a favor exonerar el pago del Impuesto Sobre la Renta a los aguinaldos que no superen los $1,500.",Diario Digital Contra Punto,Política,,Web Page
174,"Plan Nacional de Bacheo, la segunda obra de desarrollo de la DOM en Sonzacate",https://www.contrapunto.com.sv/plan-nacional-de-bacheo-la-segunda-obra-de-desarrollo-de-la-dom-en-sonzacate/,2023-11-29T08:52:43-06:00,Más de 3.650 metros cúbicos de asfalto y 1.500 metros cúbicos de concreto hidráulico se utilizarán en cerca de 9 km de vías de Sonzacate que revitalizará la DOM.,Diario Digital Contra Punto,Política,,Web Page
175,ETESAL inaugura Subestación Apopa para fortalecer red de transmisión eléctrica,https://www.contrapunto.com.sv/etesal-inaugura-subestacion-apopa-para-fortalecer-red-de-transmision-electrica/,2023-11-28T15:10:16-06:00,"La nueva Subestación Apopa de ETESAL cuenta con una capacidad de transformación de 75 MVA y niveles de tensión de 115 y 23 kV, que beneficiarán a cerca de 40 mil usuarios.",Diario Digital Contra Punto,Política,,Web Page
176,Nayib Bukele se reúne con asesor de seguridad estadounidense Phil Gordon,https://www.contrapunto.com.sv/nayib-bukele-se-reune-con-asesor-de-seguridad-estadounidense-phil-gordon/,2023-11-28T13:19:49-06:00,"Phil Gordon, asesor de Seguridad de la Vicepresidencia de Estados Unidos, se reunió con el presidente salvadoreño Nayib Bukele donde conversaron temas como; la cooperación en materia de migración, el fomento de la inversión extranjera y asuntos de interés mutuo.",Diario Digital Contra Punto,Política,,Web Page
177,El Salvador es reelecto en la presidencia de CIBELAE,https://www.contrapunto.com.sv/el-salvador-es-reelecto-en-la-presidencia-de-cibelae/,2023-11-27T22:17:55-06:00,"Por segundo periodo consecutivo, El Salvador vuelve a ganar la presidencia de la Corporación Iberoamericana de Loterías y Apuestas de Estado (CIBELAE).",Diario Digital Contra Punto,Política,,Web Page
178,Constructora El Salvador inicia segunda etapa de modernización de colonia San Benito,https://www.contrapunto.com.sv/constructora-el-salvador-inicia-segunda-etapa-de-modernizacion-de-colonia-san-benito/,2023-11-27T21:49:15-06:00,"Constructora El Salvador intervendrá 1.3 kilómetros de calles en la colonia San Benito, para realizar trabajos de Canalización Subterránea.",Diario Digital Contra Punto,Política,,Web Page
179,Habilitan corredor humanitario para transportistas salvadoreños varados en Panamá,https://www.contrapunto.com.sv/habilitan-corredor-humanitario-para-transportistas-salvadorenos-varados-en-panama/,2023-11-27T18:32:02-06:00,"El Gobierno de El Salvador solicita corredor humanitario para transportistas varados en Panamá. Tras la petición, se habilitó la vía para cientos de conductores salvadoreños.",Diario Digital Contra Punto,Política,,Web Page
180,DOM entrega clínica en Tecoluca para atender pacientes con insuficiencia renal,https://www.contrapunto.com.sv/dom-entrega-clinica-en-tecoluca-para-atender-pacientes-con-insuficiencia-renal/,2023-11-26T07:32:28-06:00,"Este moderno edificio facilitará tratamientos a más de 1.000 pacientes con enfermedad renal crónica, residentes en Tecoluca y zonas aledañas.",Diario Digital Contra Punto,Política,,Web Page
181,Entregan el primer mercado municipal construido por la DOM en Candelaria de La Frontera,https://www.contrapunto.com.sv/entregan-el-primer-mercado-municipal-construido-por-la-dom-en-candelaria-de-la-frontera/,2023-11-26T07:12:29-06:00,"El mercado municipal en Candelaria de La Frontera, departamento de Santa Ana, tendrá 120 locales en dos niveles, en los que se beneficiarán más de 25 mil habitantes.",Diario Digital Contra Punto,Política,,Web Page
182,DOM recupera más de 900 metros de calles rurales de Nueva Guadalupe,https://www.contrapunto.com.sv/dom-recupera-mas-de-900-metros-de-calles-rurales-de-nueva-guadalupe/,2023-11-25T14:04:30-06:00,"Más de 1.500 habitantes del municipio de Nueva Guadalupe, San Miguel, fueron beneficiados con la transformación de 900 metros lineales de calles rurales.",Diario Digital Contra Punto,Política,,Web Page
183,"Desplegarán 2,500 colaboradores para garantizar orden y seguridad en Carnaval de San Miguel",https://www.contrapunto.com.sv/desplegaran-2500-colaboradores-para-garantizar-orden-y-seguridad-en-carnaval-de-san-miguel/,2023-11-24T16:09:28-06:00,"La Comisión Nacional de Protección Civil brindó detalles del Plan de Contingencia que se ha coordinado para el carnaval de San Miguel, a realizarse mañana sábado.
",Diario Digital Contra Punto,Política,,Web Page
212,Lanzamiento Oficial de Revista Cinco en el Centro Español,https://www.contrapunto.com.sv/lanzamiento-oficial-de-revista-cinco-en-el-centro-espanol/,2023-11-15T15:24:40-06:00,"Revista Cinco es una iniciativa periodística autogestionada enfocada en el abordaje del arte, la cultura y la sociedad desde una perspectiva crítica. ",Diario Digital Contra Punto,Cultura,,Web Page
213,Francisco Gattorno y Helena Haro actuarán en la comedia de Julio Yúdice “La Balada de Hortensia”,https://www.contrapunto.com.sv/francisco-gattorno-y-helena-haro-actuaran-en-la-comedia-de-julio-yudice-la-balada-de-hortensia/,2023-11-08T10:59:02-06:00,"“La Balada de Hortensia”, comedia de Julio Yúdice, tendrá como coprotagonistas a Francisco Gattorno, conocido en su papel en ""El Señor de los Cielos"", y Helena Haro, actriz de ""El Juego de las Llaves"".",Diario Digital Contra Punto,Cultura,,Web Page
214,MUPI en Seminario para el patrimonio audiovisual y cinematográfico en Costa Rica,https://www.contrapunto.com.sv/mupi-en-seminario-para-el-patrimonio-audiovisual-y-cinematografico-en-costa-rica/,2023-11-03T12:32:25-06:00,"El objetivo de este taller en que participa el MUPI, es establecer las bases de un catálogo compartido dentro de la Red Centroamericana y del Caribe del Patrimonio Fílmico y Audiovisual.",Diario Digital Contra Punto,Cultura,,Web Page
215,"Exposición “Rostros y Flores” de la Casa Taller Panchimalco, de la Fundación Miguel Ángel Ramírez, El Salvador",https://www.contrapunto.com.sv/exposicion-rostros-y-flores-de-la-casa-taller-panchimalco-de-la-fundacion-miguel-angel-ramirez-el-salvador/,2023-10-28T12:07:44-06:00,El artista Miguel Ángel Ramírez refleja en la exposición “Rostros y Flores” la prístina esperanza que anida en los corazones de nuestra niñez.,Diario Digital Contra Punto,Cultura,,Web Page
216,MUPI conmemora el Día Mundial del Patrimonio Audiovisual con proyecciones históricas de cineastas salvadoreños,https://www.contrapunto.com.sv/mupi-conmemora-el-dia-mundial-del-patrimonio-audiovisual-con-proyecciones-historicas-de-cineastas-salvadorenos/,2023-10-25T13:24:20-06:00,"Cuatro producciones cinematográficas que forman parte del archivo histórico, serán presentadas por el Museo de la Palabra y la Imagen el viernes 27 de octubre de forma gratuita.",Diario Digital Contra Punto,Cultura,,Web Page
217,Gaza: Muerte de una poeta,https://www.contrapunto.com.sv/gaza-muerte-de-una-poeta/,2023-10-21T13:52:41-06:00,"La poeta palestina, Heba Abu Nada, murió ayer a los 32 años durante los bombardeos de Israel sobre la franja de Gaza.",Diario Digital Contra Punto,Cultura,,Web Page
218,"Vejez, mejor amigo de las parejas heterosexuales",https://www.contrapunto.com.sv/vejez-mejor-amigo-de-las-parejas-heterosexualess/,2023-10-19T12:02:52-06:00,"""Para algunas parejas, la disminución de la libido puede disminuir la presión o la preocupación acerca del rendimiento sexual"": Margarita Mendoza.",Diario Digital Contra Punto,Cultura,,Web Page
219,Top 4 de escritoras peruanas,https://www.contrapunto.com.sv/top-4-de-escritoras-peruanas/,2023-10-17T07:56:11-06:00,"""Aquí una panorámica de la frontera entre la narrativa y la poesía que ofrece la cofradía de escritoras peruanas"": Alejandro Herrera. ",Diario Digital Contra Punto,Cultura,,Web Page
